,Party,Sector,Year,CO2 emissions (kt)
7164,United Kingdom of Great Britain and Northern Ireland,Agriculture,2014,1505.425791
7165,United Kingdom of Great Britain and Northern Ireland,Agriculture,2015,1271.053251
7166,United Kingdom of Great Britain and Northern Ireland,Agriculture,2016,1293.828737
7167,United Kingdom of Great Britain and Northern Ireland,Agriculture,Last Inventory Year (2017),1283.087662
7168,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,1990,-2012.195834
7169,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,1991,-2563.626502
7170,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,1992,-3327.773817
7171,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,1993,-3749.008606
7172,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,1994,-3888.020873
7173,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,1995,-3932.915412
7174,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,1996,-4755.971382
7175,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,1997,-5343.484636
7176,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,1998,-6030.198894
7177,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,1999,-5606.944056
7178,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2000,-5991.554442
7179,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2001,-6666.650029
7180,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2002,-7538.442313
7181,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2003,-7861.843312
7182,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2004,-8552.209326
7183,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2005,-8953.221348
7184,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2006,-9452.879283
7185,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2007,-10033.69281
7186,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2008,-10471.30214
7187,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2009,-10426.80016
7188,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2010,-10714.51213
7189,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2011,-11156.96577
7190,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2012,-10610.84454
7191,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2013,-10863.78217
7192,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2014,-11075.79273
7193,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2015,-11177.86536
7194,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,2016,-11266.18649
7195,United Kingdom of Great Britain and Northern Ireland,Land Use LandUse Change and Forestry,Last Inventory Year (2017),-11329.82406
7196,United Kingdom of Great Britain and Northern Ireland,Waste,1990,1300.706291
7197,United Kingdom of Great Britain and Northern Ireland,Waste,1991,1283.846129
7198,United Kingdom of Great Britain and Northern Ireland,Waste,1992,1284.810896
7199,United Kingdom of Great Britain and Northern Ireland,Waste,1993,1228.674216
7200,United Kingdom of Great Britain and Northern Ireland,Waste,1994,1021.939623
7201,United Kingdom of Great Britain and Northern Ireland,Waste,1995,981.6883856
7202,United Kingdom of Great Britain and Northern Ireland,Waste,1996,989.9622321
7203,United Kingdom of Great Britain and Northern Ireland,Waste,1997,588.1130991
7204,United Kingdom of Great Britain and Northern Ireland,Waste,1998,592.9461751
7205,United Kingdom of Great Britain and Northern Ireland,Waste,1999,539.7722176
7206,United Kingdom of Great Britain and Northern Ireland,Waste,2000,532.1283935
7207,United Kingdom of Great Britain and Northern Ireland,Waste,2001,545.1063413
7208,United Kingdom of Great Britain and Northern Ireland,Waste,2002,524.5324836
7209,United Kingdom of Great Britain and Northern Ireland,Waste,2003,501.8588358
7210,United Kingdom of Great Britain and Northern Ireland,Waste,2004,461.1567944
7211,United Kingdom of Great Britain and Northern Ireland,Waste,2005,402.2264738
7212,United Kingdom of Great Britain and Northern Ireland,Waste,2006,284.0163632
7213,United Kingdom of Great Britain and Northern Ireland,Waste,2007,348.8819292
7214,United Kingdom of Great Britain and Northern Ireland,Waste,2008,300.3772013
7215,United Kingdom of Great Britain and Northern Ireland,Waste,2009,276.7386586
7216,United Kingdom of Great Britain and Northern Ireland,Waste,2010,271.0224083
7217,United Kingdom of Great Britain and Northern Ireland,Waste,2011,266.4698239
7218,United Kingdom of Great Britain and Northern Ireland,Waste,2012,264.8329753
7219,United Kingdom of Great Britain and Northern Ireland,Waste,2013,261.4819851
7220,United Kingdom of Great Britain and Northern Ireland,Waste,2014,266.1759018
7221,United Kingdom of Great Britain and Northern Ireland,Waste,2015,248.7356908
7222,United Kingdom of Great Britain and Northern Ireland,Waste,2016,267.2025745
7223,United Kingdom of Great Britain and Northern Ireland,Waste,Last Inventory Year (2017),258.9061817
7224,United Kingdom of Great Britain and Northern Ireland,Other,1990,NO
7225,United Kingdom of Great Britain and Northern Ireland,Other,1991,NO
7226,United Kingdom of Great Britain and Northern Ireland,Other,1992,NO
7227,United Kingdom of Great Britain and Northern Ireland,Other,1993,NO
7228,United Kingdom of Great Britain and Northern Ireland,Other,1994,NO
7229,United Kingdom of Great Britain and Northern Ireland,Other,1995,NO
7230,United Kingdom of Great Britain and Northern Ireland,Other,1996,NO
7231,United Kingdom of Great Britain and Northern Ireland,Other,1997,NO
7232,United Kingdom of Great Britain and Northern Ireland,Other,1998,NO
7233,United Kingdom of Great Britain and Northern Ireland,Other,1999,NO
7234,United Kingdom of Great Britain and Northern Ireland,Other,2000,NO
7235,United Kingdom of Great Britain and Northern Ireland,Other,2001,NO
7236,United Kingdom of Great Britain and Northern Ireland,Other,2002,NO
7237,United Kingdom of Great Britain and Northern Ireland,Other,2003,NO
7238,United Kingdom of Great Britain and Northern Ireland,Other,2004,NO
